OBJECT_NAME,NORAD_CAT_ID,INCLINATION,ECCENTRICITY,RAAN,ARGUMENT_OF_PERIGEE,MEAN_ANOMALY,MEAN_MOTION,DRAG,LAUNCH_DATE,DECAY_DATE,ACTUAL_LIFETIME,LIFETIME_CLASS
COSMOS 1813 DEB,17500,72.75769805908203,0.0032405999954789877,13.848199844360352,319.42999267578125,39.41780090332031,16.1637741,0.001845699967816472,1987-01-15,1990-01-30,3,1
COSMOS 1813 DEB,17501,72.81179809570312,0.0006332999910227954,177.04910278320312,312.70849609375,51.240501403808594,16.40661954,0.00040190000436268747,1987-01-15,1988-10-24,1,1
COSMOS 1813 DEB,17502,35.046199798583984,0.0008064999710768461,107.75689697265625,258.78350830078125,101.19439697265625,14.31897089,4.130299930693582e-05,1987-01-15,1988-12-31,1,1
COSMOS 1813 DEB,17516,72.77680206298828,0.0011558999540284276,238.48170471191406,229.60910034179688,134.42750549316406,16.42661827,0.00017050000315066427,1987-01-15,1988-09-17,1,1
COSMOS 1776 DEB,17537,74.03070068359375,0.002369200112298131,252.13079833984375,188.61749267578125,171.7003936767578,16.05660006,0.009456300176680088,1986-09-03,1987-11-24,1,1
COSMOS 1776 DEB,17538,73.97630310058594,0.0011969000333920121,176.9272003173828,2.181999921798706,358.0802917480469,16.18272291,0.00428210012614727,1986-09-03,1987-12-28,1,1
ARIANE 1 DEB,17539,63.43069839477539,0.020082300528883934,55.081199645996094,349.330810546875,10.348600387573242,13.40281712,0.0001124400005210191,1986-02-22,1989-07-20,3,1
ARIANE 1 DEB,17540,63.42720031738281,0.02060459926724434,28.00149917602539,347.7956848144531,11.81190013885498,13.43557617,0.0007365299970842898,1986-02-22,1990-12-20,4,2
ARIANE 1 DEB,17541,98.97329711914062,0.00249080010689795,89.68370056152344,336.8797912597656,26.947399139404297,15.84566074,0.06749500334262848,1986-02-22,1988-10-19,2,1
ARIANE 1 DEB,17542,63.40039825439453,0.04935460165143013,22.765199661254883,4.878900051116943,355.6792907714844,13.40644506,0.00015070999506860971,1986-02-22,1988-12-14,2,1
ARIANE 1 DEB,17544,102.0438003540039,0.07903449982404709,297.7467041015625,313.2452087402344,40.612300872802734,10.9232912,9.999900066759437e-05,1986-02-22,1989-03-13,3,1
ARIANE 1 DEB,17545,82.80940246582031,0.007410400081425905,106.19770050048828,356.5705871582031,3.5028998851776123,13.79222031,0.0008173200185410678,1986-02-22,1989-12-13,3,1
ARIANE 1 DEB,17546,62.2411994934082,0.07905320078134537,214.88369750976562,113.79969787597656,254.7978973388672,12.75710518,0.00024362000112887472,1986-02-22,1989-07-21,3,1
ARIANE 1 DEB,17547,63.38990020751953,0.01800910010933876,62.49909973144531,11.81719970703125,348.6993103027344,13.39162387,0.0002283000067109242,1986-02-22,1989-12-19,3,1
ARIANE 1 DEB,17548,98.72899627685547,0.0031423999462276697,127.11199951171875,292.4512023925781,67.33300018310547,15.10044332,0.1006999984383583,1986-02-22,1989-02-15,3,1
ARIANE 1 DEB,17549,63.36920166015625,0.03830049932003021,121.07219696044922,20.914100646972656,340.7087097167969,13.55316054,0.005197499878704548,1986-02-22,1989-04-23,3,1
ARIANE 1 DEB,17550,98.75679779052734,0.0042801001109182835,23.974000930786133,331.9518127441406,30.34950065612793,15.34875141,0.1956000030040741,1986-02-22,1988-10-09,2,1
ARIANE 1 DEB,17551,98.43060302734375,0.0019319000421091914,40.91490173339844,170.60910034179688,194.1649932861328,16.07577014,0.01568800024688244,1986-02-22,1999-04-05,13,2
ARIANE 1 DEB,17552,98.59709930419922,0.004031599964946508,338.39520263671875,275.80218505859375,84.31719970703125,15.67992754,0.07651299983263016,1986-02-22,1989-09-07,3,1
ARIANE 1 DEB,17553,74.0094985961914,0.0024528000503778458,19.817800521850586,203.64700317382812,156.34689331054688,12.75127708,9.999900066759437e-05,1986-02-22,1990-03-17,4,2
ARIANE 1 DEB,17554,98.60590362548828,0.0019769000355154276,23.140899658203125,295.2986145019531,63.39889907836914,15.85160555,0.13898999989032745,1986-02-22,1989-10-22,3,1
ARIANE 1 DEB,17555,97.95800018310547,0.0023256998974829912,189.8737030029297,74.36319732666016,286.0636901855469,15.22746347,0.012296999804675579,1986-02-22,1992-11-19,6,2
ARIANE 1 DEB,17556,63.427101135253906,0.02068679966032505,57.01179885864258,6.83459997177124,353.5422058105469,13.40162978,0.00010664999717846513,1986-02-22,1990-01-14,4,2
ARIANE 1 DEB,17557,98.87079620361328,0.0013179000234231353,185.3415069580078,266.7961120605469,94.64990234375,15.97158641,0.016512999311089516,1986-02-22,1990-12-22,4,2
ARIANE 1 DEB,17558,99.0010986328125,0.0036595999263226986,45.038299560546875,291.94769287109375,68.23519897460938,15.79769882,0.02984200045466423,1986-02-22,1988-08-31,2,1
DELTA 1 R/B(1),17562,63.43299865722656,0.020014600828289986,304.77099609375,4.987800121307373,355.3078918457031,13.43363492,0.0024425999727100134,1987-02-26,1991-08-04,4,2
ARIANE 1 DEB,17574,24.47480010986328,0.5787922739982605,16.46380043029785,103.26679992675781,324.1675109863281,4.39225599,0.0025158999487757683,1986-02-22,1991-03-02,5,2
ARIANE 1 DEB,17575,98.76860046386719,0.0040132999420166016,98.90579986572266,307.0838928222656,52.63869857788086,15.17531469,0.10769999772310257,1986-02-22,1989-01-12,3,1
ARIANE 1 DEB,17576,98.70230102539062,0.002646900014951825,67.51090240478516,330.37548828125,33.52539825439453,15.6391857,0.1080000028014183,1986-02-22,1988-11-13,2,1
ARIANE 1 DEB,17591,98.5988998413086,0.003316800110042095,305.7322082519531,301.38958740234375,58.9093017578125,15.8098822,0.06484899669885635,1986-02-22,1989-08-07,3,1
ARIANE 1 DEB,17592,98.62590026855469,0.002617300022393465,212.6195068359375,281.7384033203125,78.12580108642578,15.62271402,0.04067299887537956,1986-02-22,1991-04-28,5,2
ARIANE 1 DEB,17593,98.01349639892578,0.0015457000117748976,328.9668884277344,122.25430297851562,232.3238983154297,14.82629332,0.03058299981057644,1986-02-22,1991-02-15,5,2
ARIANE 1 DEB,17594,98.56549835205078,0.003203100059181452,222.1605987548828,274.4563903808594,84.68190002441406,15.61378521,0.10002999752759933,1986-02-22,1989-05-19,3,1
ARIANE 1 DEB,17595,66.17140197753906,0.001000800053589046,109.1771011352539,291.8122863769531,68.19170379638672,14.48314747,0.00010718999692471698,1986-02-22,1990-01-20,4,2
ARIANE 1 DEB,17596,98.81880187988281,0.00349649996496737,154.4429931640625,337.581298828125,22.71969985961914,16.18016259,0.1242000013589859,1986-02-22,1989-01-15,3,1
ARIANE 1 DEB,17597,90.29209899902344,0.0033241999335587025,110.31510162353516,237.38479614257812,122.41179656982422,12.92871567,9.999900066759437e-05,1986-02-22,1989-04-26,3,1
ARIANE 1 DEB,17598,98.76969909667969,0.004016300197690725,296.93280029296875,309.3916015625,50.99259948730469,15.79433875,0.10899999737739563,1986-02-22,1988-07-13,2,1
ARIANE 1 DEB,17599,63.430599212646484,0.01674260012805462,324.64788818359375,347.2572021484375,12.424500465393066,13.40281542,8.199200237868354e-05,1986-02-22,1989-03-14,3,1
ARIANE 1 DEB,17600,98.7332992553711,0.004836599808186293,42.817298889160156,299.93359375,59.10129928588867,15.51071858,0.0628490000963211,1986-02-22,1988-10-21,2,1
ARIANE 1 DEB,17601,98.8373031616211,0.002901799976825714,192.21170043945312,302.73370361328125,56.01060104370117,15.78188429,0.06971199810504913,1986-02-22,1989-02-26,3,1
ARIANE 1 DEB,17602,99.2074966430664,0.002525799907743931,203.15280151367188,299.8135986328125,60.058799743652344,15.46337069,0.18729999661445618,1986-02-22,1989-04-08,3,1
ARIANE 1 DEB,17603,82.94159698486328,0.015618699602782726,84.94609832763672,287.8251037597656,70.5875015258789,13.53673397,0.001941800001077354,1986-02-22,1990-02-07,4,2
ARIANE 1 DEB,17604,63.42919921875,0.01746319979429245,318.8843994140625,8.227999687194824,352.1542053222656,13.40108427,0.0027371998876333237,1986-02-22,1989-12-03,3,1
ARIANE 1 DEB,17605,98.60549926757812,0.0039265998639166355,57.50090026855469,283.8633117675781,75.88150024414062,14.31601087,0.018358999863266945,1986-02-22,1989-02-02,3,1
ARIANE 1 DEB,17606,0.053300000727176666,0.00015029999485705048,119.92729949951172,260.9403076171875,339.14068603515625,1.00268224,9.999900066759437e-05,1986-02-22,1989-05-23,3,1
ARIANE 1 DEB,17607,98.82969665527344,0.005437400192022324,50.278900146484375,205.8209991455078,154.02490234375,14.16505621,0.00031371001387014985,1986-02-22,1989-10-30,3,1
ARIANE 1 DEB,17608,98.24320220947266,0.000576700025703758,127.69930267333984,278.8445129394531,81.21859741210938,16.15264891,0.009226899594068527,1986-02-22,2017-09-27,31,3
ARIANE 1 DEB,17609,98.77110290527344,0.003922199830412865,169.73890686035156,278.99249267578125,78.21640014648438,15.56822603,0.0808430016040802,1986-02-22,1989-02-16,3,1
ARIANE 1 DEB,17610,98.66200256347656,0.0034521999768912792,350.402587890625,306.3960876464844,55.147701263427734,15.7869659,0.05000000074505806,1986-02-22,1988-09-19,2,1
COSMOS 1275 DEB,17622,82.64659881591797,0.0025826001074165106,198.6905975341797,347.3800964355469,16.084800720214844,16.06450173,0.016397999599575996,1981-06-04,2003-01-10,22,3
COSMOS 1275 DEB,17628,82.68789672851562,0.0006354000070132315,31.606199264526367,325.0885925292969,35.5984992980957,15.8589472,0.0186149999499321,1981-06-04,2000-12-16,19,3
COSMOS 1275 DEB,17630,82.87049865722656,0.002804199932143092,169.25999450683594,295.279296875,64.56819915771484,15.50994137,0.05454999953508377,1981-06-04,2000-03-30,19,3
COSMOS 1275 DEB,17634,83.08889770507812,0.0005457000224851072,209.0220947265625,94.2886962890625,267.3299865722656,16.00157698,0.015075000002980232,1981-06-04,2003-12-29,22,3
COSMOS 1275 DEB,17636,82.92569732666016,0.003249600064009428,4.221199989318848,5.184899806976318,0.8084999918937683,16.15582768,0.006891000084578991,1981-06-04,2004-10-09,23,3
COSMOS 1461 DEB,17643,64.83679962158203,0.0018400000408291817,177.95770263671875,58.066898345947266,301.8232116699219,15.91744096,0.06632599979639053,1983-05-07,1989-04-08,6,2
COSMOS 1461 DEB,17644,64.90650177001953,0.0023697998840361834,63.57830047607422,42.950801849365234,317.0627136230469,16.06306086,0.04075000062584877,1983-05-07,1988-12-18,5,2
COSMOS 1461 DEB,17645,63.41419982910156,0.03678039833903313,260.65380859375,3.781100034713745,356.5859069824219,13.44303771,0.0017314000288024545,1983-05-07,1989-04-11,6,2
COSMOS 1461 DEB,17646,64.90139770507812,0.003766499925404787,9.715499877929688,121.64700317382812,229.4656982421875,15.68661463,0.05836300179362297,1983-05-07,1989-01-25,6,2
COSMOS 1461 DEB,17647,64.97450256347656,0.00190250005107373,272.1164855957031,112.70770263671875,249.714599609375,15.8193656,0.04671899974346161,1983-05-07,1989-02-14,6,2
THOR ABLESTAR DEB,17649,66.58319854736328,0.0028258999809622765,1.9479999542236328,252.06739807128906,108.70369720458984,16.1504693,0.007492399774491787,1961-06-29,2014-06-28,53,3
THOR ABLESTAR DEB,17650,65.91069793701172,0.0025104000233113766,22.145999908447266,284.735595703125,75.08460235595703,15.90034581,0.008475299924612045,1961-06-29,2007-08-09,46,3
DELTA 1 DEB,17652,66.6968002319336,0.011235999874770641,58.49829864501953,200.7165985107422,158.93609619140625,14.36457075,0.0011169000063091516,1987-02-26,1988-01-18,1,1
THOR ABLESTAR DEB,17653,98.74220275878906,0.0007275000098161399,85.98619842529297,195.35769653320312,164.74209594726562,14.9768245,0.007032699882984161,1961-06-29,1990-08-11,29,3
COSMOS 1220 DEB,17654,64.93499755859375,0.001926700002513826,325.7099914550781,164.54209899902344,195.38560485839844,16.03818159,0.019193999469280243,1980-11-04,1988-12-24,8,2
COSMOS 1220 DEB,17655,64.96880340576172,0.0015780000248923898,113.6812973022461,232.03250122070312,127.00440216064453,16.14749387,0.014431999996304512,1980-11-04,1989-08-12,9,2
COSMOS 1220 DEB,17656,96.65950012207031,0.00020280000171624124,260.13690185546875,81.37449645996094,278.7601013183594,12.93448071,9.999900066759437e-05,1980-11-04,1989-01-21,9,2
COSMOS 1220 DEB,17657,89.87550354003906,0.008331100456416607,118.22840118408203,345.9331970214844,13.956000328063965,14.60525064,0.0004857199965044856,1980-11-04,1989-02-20,9,2
THORAD AGENA D DEB,17659,70.28739929199219,0.001539599965326488,138.21820068359375,123.94419860839844,236.32040405273438,15.35059117,0.02350500039756298,1969-09-30,1991-10-26,22,3
THORAD AGENA D DEB,17660,70.33830261230469,0.0005666000070050359,140.3737030029297,231.0404052734375,129.00430297851562,16.11811098,0.01660499908030033,1969-09-30,2003-11-16,34,3
THORAD AGENA D DEB,17661,70.42780303955078,0.0021963000763207674,216.56649780273438,157.9940948486328,203.24169921875,15.60920184,0.027867000550031662,1969-09-30,1991-12-20,22,3
COSMOS 397 DEB,17662,65.79340362548828,0.004186199977993965,299.70721435546875,237.51559448242188,121.3364028930664,15.85766978,0.02552199922502041,1971-02-25,1990-04-24,19,3
COSMOS 397 DEB,17663,65.6072006225586,0.0032105001155287027,334.2839050292969,257.2840881347656,224.54769897460938,16.22294642,0.012520000338554382,1971-02-25,2014-05-04,43,3
COSMOS 397 DEB,17664,65.66560363769531,0.025162599980831146,357.89569091796875,339.1632080078125,195.1027069091797,14.70797755,0.0194070003926754,1971-02-25,1989-06-05,18,3
SCOUT X-4 DEB,17665,78.45760345458984,0.023462800309062004,191.2144012451172,226.62449645996094,204.97909545898438,15.46085765,0.120169997215271,1963-12-19,2005-04-08,42,3
COSMOS 249 DEB,17667,62.22779846191406,0.00234550004824996,194.52479553222656,325.84039306640625,33.51100158691406,16.10729648,0.006297800224274397,1968-10-20,1992-06-14,24,3
COSMOS 252 DEB,17668,62.160701751708984,0.0030308999121189117,157.0836944580078,329.0474853515625,30.908000946044922,16.15228878,0.008809000253677368,1968-11-01,1992-02-11,24,3
COSMOS 886 DEB,17670,65.5989990234375,0.0027612000703811646,12.308799743652344,272.74090576171875,87.06310272216797,16.16660704,0.005105200223624706,1976-12-27,2003-06-27,27,3
COSMOS 1260 DEB,17671,90.30480194091797,0.0054962001740932465,144.22799682617188,353.6867980957031,6.3769001960754395,14.61324964,0.0008862999966368079,1981-03-20,1989-12-26,8,2
ARIANE 1 DEB,17672,73.60780334472656,0.006540699861943722,173.2198028564453,12.731300354003906,347.5483093261719,12.34390575,9.999900066759437e-05,1986-02-22,1991-02-25,5,2
ARIANE 1 DEB,17673,99.18699645996094,0.0039053999353200197,274.326904296875,324.8489074707031,34.99440002441406,15.75085015,0.04830700159072876,1986-02-22,1988-05-02,2,1
ARIANE 1 DEB,17674,98.57350158691406,0.0023395998869091272,335.214111328125,34.14179992675781,326.194091796875,14.95218674,0.025628000497817993,1986-02-22,1988-09-19,2,1
ARIANE 1 DEB,17675,97.61830139160156,0.006490299943834543,24.176000595092773,144.0572052001953,220.80259704589844,15.58633819,0.07865399867296219,1986-02-22,1989-03-02,3,1
ARIANE 1 DEB,17676,98.8218002319336,0.002091499976813793,175.89630126953125,69.85639953613281,295.31561279296875,14.65551473,0.05669799819588661,1986-02-22,1989-04-29,3,1
ARIANE 1 DEB,17677,99.10199737548828,0.0038976999931037426,283.7088928222656,291.1836853027344,69.5780029296875,15.98071437,0.03422899916768074,1986-02-22,1988-05-04,2,1
ARIANE 1 DEB,17678,98.59369659423828,0.0016749999485909939,70.80789947509766,343.5144958496094,23.82710075378418,15.82240886,0.07637400180101395,1986-02-22,1988-11-18,2,1
ARIANE 1 DEB,17679,63.41559982299805,0.025389600545167923,134.40969848632812,5.212500095367432,355.1451110839844,13.40256192,9.999900066759437e-05,1986-02-22,1989-03-28,3,1
ARIANE 1 DEB,17680,98.77259826660156,0.0041449000127613544,134.38609313964844,341.3019104003906,16.010700225830078,15.90660318,0.1589999943971634,1986-02-22,1989-01-18,3,1
ARIANE 1 DEB,17681,98.8301010131836,0.0020268000662326813,98.13400268554688,330.6897888183594,31.378299713134766,16.0394027,0.037842001765966415,1986-02-22,1988-10-31,2,1
ARIANE 1 DEB,17682,97.94259643554688,0.007711499929428101,79.49629974365234,259.49578857421875,99.91609954833984,15.43456989,0.1391800045967102,1986-02-22,1989-03-31,3,1
ARIANE 1 DEB,17683,98.77749633789062,0.004146399907767773,176.95840454101562,299.5946960449219,60.423500061035156,15.73151147,0.01753699965775013,1986-02-22,1989-02-25,3,1
ARIANE 1 DEB,17684,98.40679931640625,0.0024417999666184187,209.88499450683594,287.1719055175781,73.00060272216797,15.61609862,0.06986600160598755,1986-02-22,1989-05-08,3,1
ARIANE 1 DEB,17685,97.80239868164062,0.030142899602651596,272.9375915527344,184.1519012451172,175.710693359375,15.07680107,0.00030359000083990395,1986-02-22,1989-08-13,3,1
ARIANE 1 DEB,17686,99.42440032958984,0.0074189999140799046,313.1014099121094,193.47610473632812,166.89230346679688,15.23065617,0.018996000289916992,1986-02-22,1987-12-11,1,1
ARIANE 1 DEB,17687,63.437801361083984,0.0024224999360740185,252.68389892578125,47.30440139770508,313.002197265625,13.41560803,0.0011204000329598784,1986-02-22,1989-03-14,3,1
ARIANE 1 DEB,17688,73.22879791259766,0.006715499795973301,191.36500549316406,32.05759811401367,328.4927978515625,13.36591861,0.044319998472929,1986-02-22,1990-04-28,4,2
ARIANE 1 DEB,17689,98.79060363769531,0.0038085998967289925,139.7071075439453,322.2078857421875,38.383399963378906,15.78885244,0.08167800307273865,1986-02-22,1988-01-17,2,1
ARIANE 1 DEB,17690,90.3594970703125,0.01095850020647049,46.259300231933594,236.6623992919922,122.40239715576172,13.42872958,0.00015597000310663134,1986-02-22,1989-06-08,3,1
ARIANE 1 DEB,17691,98.8364028930664,0.0042131999507546425,154.47279357910156,335.66351318359375,26.58650016784668,15.89041563,0.10490000247955322,1986-02-22,1989-01-14,3,1
ARIANE 1 DEB,17692,98.90480041503906,0.003886000020429492,181.26759338378906,293.43939208984375,66.56189727783203,15.68863812,0.08501199632883072,1986-02-22,1989-02-17,3,1
ARIANE 1 DEB,17693,99.02239990234375,0.003990800119936466,165.29580688476562,329.847900390625,30.154399871826172,15.82165925,0.035232000052928925,1986-02-22,1988-12-29,2,1
ARIANE 1 DEB,17694,98.47129821777344,0.0019712999928742647,128.70230102539062,331.74700927734375,28.033100128173828,14.67883022,0.09566300362348557,1986-02-22,1989-03-30,3,1
ARIANE 1 DEB,17695,98.98380279541016,0.004220900125801563,257.94140625,190.26629638671875,172.34950256347656,15.54995886,0.15629999339580536,1986-02-22,1989-09-05,3,1
ARIANE 1 DEB,17696,98.12049865722656,0.0014343999791890383,350.9436950683594,76.80020141601562,286.131591796875,15.57417067,0.09628000110387802,1986-02-22,1989-12-03,3,1
ARIANE 1 DEB,17697,98.65390014648438,0.002599499886855483,228.96119689941406,274.1448059082031,85.564697265625,15.75083722,0.07657500356435776,1986-02-22,1989-05-19,3,1
ARIANE 1 DEB,17698,98.46279907226562,0.002803900046274066,165.18080139160156,346.3916931152344,13.416099548339844,15.79181575,0.013887000270187855,1986-02-22,1992-02-11,6,2
ARIANE 1 DEB,17699,24.759899139404297,0.7364041209220886,2.1963999271392822,91.19760131835938,345.7489013671875,2.16118481,0.002434500027447939,1986-02-22,1989-04-08,3,1
